Nom,Longitude,Latitude,Date de départ,Durée en jours
,7027200,-70.97,46.07,1997-08-08,3
,7027200,-70.97,46.07,1999-09-03,3
,7027200,-70.97,46.07,2001-06-14,3
,7027200,-70.97,46.07,2002-07-02,3
,7027200,-70.97,46.07,2002-08-12,3
,7027200,-70.97,46.07,2002-09-08,3
,7027200,-70.97,46.07,2003-06-23,5
,7027200,-70.97,46.07,2010-07-05,5
,7027200,-70.97,46.07,2020-06-18,6
,7037230,-74.48,46.12,1991-07-18,3
,7027248,-71.58,46.1,1994-06-16,3
,7027248,-71.58,46.1,2003-06-23,4
,7027248,-71.58,46.1,2010-07-05,5
,7027248,-71.58,46.1,2012-07-13,3
,7027259,-71.57,46.48,1990-07-27,4
,7027259,-71.57,46.48,1993-07-06,4
,7027259,-71.57,46.48,1994-06-16,3
,7027259,-71.57,46.48,2001-06-14,3
,7027259,-71.57,46.48,2002-07-01,3
,7027259,-71.57,46.48,2002-08-12,3
,7027259,-71.57,46.48,2003-06-22,6
,7027259,-71.57,46.48,2006-07-14,4
,7027259,-71.57,46.48,2009-08-16,3
,7027259,-71.57,46.48,2010-07-05,5
,7027259,-71.57,46.48,2010-08-29,4
,7027259,-71.57,46.48,2012-07-13,3
,7027259,-71.57,46.48,2013-07-15,3
,704GBFF,-70.83,46.98,1990-07-28,3
,704GBFF,-70.83,46.98,1990-08-03,3
,7057269,-68.15,48.48,1990-07-29,3
,7027277,-70.62,45.87,1994-06-16,3
,7027283,-70.7,46.15,1990-07-27,4
,7027283,-70.7,46.15,1992-05-21,3
,7027283,-70.7,46.15,1993-07-06,5
,7027283,-70.7,46.15,1994-06-16,3
,7027283,-70.7,46.15,1997-06-29,4
,7027283,-70.7,46.15,1999-08-25,3
,7027283,-70.7,46.15,1999-09-02,4
,7027283,-70.7,46.15,2001-06-14,3
,7027283,-70.7,46.15,2002-07-02,3
,7027283,-70.7,46.15,2002-08-11,6
,7027283,-70.7,46.15,2002-09-08,3
,7027283,-70.7,46.15,2003-06-24,4
,7027283,-70.7,46.15,2006-07-14,4
,7027283,-70.7,46.15,2007-07-24,4
,7027283,-70.7,46.15,2009-08-14,5
,7027283,-70.7,46.15,2010-07-05,5
,7027283,-70.7,46.15,2010-08-29,4
,7027283,-70.7,46.15,2011-07-20,4
,7027283,-70.7,46.15,2012-07-13,3
,7027283,-70.7,46.15,2012-08-03,3
,7027283,-70.7,46.15,2013-07-13,5
,7027283,-70.7,46.15,2015-08-17,3
,7027283,-70.7,46.15,2017-09-24,3
,7027283,-70.7,46.15,2020-05-26,4
,7027283,-70.7,46.15,2020-06-18,6
,7027283,-70.7,46.15,2021-08-24,3
,7027302,-72.77,45.88,1990-07-26,5
,7027302,-72.77,45.88,1990-08-03,3
,7027302,-72.77,45.88,1991-06-26,3
,7027302,-72.77,45.88,1991-07-18,3
,7027302,-72.77,45.88,1992-05-21,3
,7027302,-72.77,45.88,1993-07-09,3
,7027302,-72.77,45.88,1994-06-15,4
,7027302,-72.77,45.88,1995-06-23,3
,7027302,-72.77,45.88,1995-06-29,3
,7027302,-72.77,45.88,1995-07-04,3
,7027302,-72.77,45.88,1995-08-15,3
,7027302,-72.77,45.88,1996-08-05,3
,7027302,-72.77,45.88,1997-06-29,4
,7027302,-72.77,45.88,1998-06-20,5
,7027302,-72.77,45.88,1998-07-14,3
,7027302,-72.77,45.88,1999-06-22,3
,7027302,-72.77,45.88,1999-09-02,4
,7027302,-72.77,45.88,2001-06-14,3
,7027302,-72.77,45.88,2001-06-25,3
,7027302,-72.77,45.88,2001-08-05,6
,7027302,-72.77,45.88,2002-06-30,5
,7027302,-72.77,45.88,2002-08-11,6
,7027302,-72.77,45.88,2002-09-08,3
,7027302,-72.77,45.88,2003-06-23,4
,7027302,-72.77,45.88,2005-06-10,4
,7027302,-72.77,45.88,2005-07-10,3
,7027302,-72.77,45.88,2005-08-08,3
,7027302,-72.77,45.88,2009-08-14,5
,7027302,-72.77,45.88,2010-05-23,4
,7027302,-72.77,45.88,2010-07-04,6
,7027302,-72.77,45.88,2010-08-30,3
,7027302,-72.77,45.88,2011-06-15,3
,7027302,-72.77,45.88,2011-07-20,4
,7027302,-72.77,45.88,2012-06-20,3
,7027302,-72.77,45.88,2012-07-12,4
,7027302,-72.77,45.88,2013-07-04,4
,7027302,-72.77,45.88,2013-07-14,4
,7027302,-72.77,45.88,2014-06-28,5
,7027302,-72.77,45.88,2015-07-12,3
,7027302,-72.77,45.88,2015-08-17,4
,7057304,-68.82,48.05,1995-07-05,3
,704GC09,-70.4,47.6,1995-08-08,4
,7037310,-74.0,45.98,1994-06-16,3
,7037310,-74.0,45.98,1999-09-02,3
,7037310,-74.0,45.98,2001-08-07,3
,7037310,-74.0,45.98,2002-07-01,4
,7037310,-74.0,45.98,2002-08-12,3
,7037310,-74.0,45.98,2002-09-08,3
,7037310,-74.0,45.98,2003-06-22,5
,7037310,-74.0,45.98,2010-07-05,4
,7037310,-74.0,45.98,2010-08-30,3
,7037310,-74.0,45.98,2011-07-20,3
,7037310,-74.0,45.98,2012-07-13,3
,7037310,-74.0,45.98,2013-07-14,4
,7037310,-74.0,45.98,2017-09-24,3
,7037310,-74.0,45.98,2018-07-01,5
,7037310,-74.0,45.98,2020-06-17,7
,7037310,-74.0,45.98,2021-06-06,3
,7027361,-72.92,45.57,1990-07-27,4
,7027361,-72.92,45.57,1991-06-26,3
,7027361,-72.92,45.57,1991-07-18,3
,7027361,-72.92,45.57,1992-05-21,3
,7027361,-72.92,45.57,1993-07-09,3
,7027361,-72.92,45.57,1994-06-16,3
,7027361,-72.92,45.57,1995-06-23,4
,7027361,-72.92,45.57,1995-07-04,4
,7027361,-72.92,45.57,1996-08-05,3
,7027361,-72.92,45.57,1997-06-28,4
,7027361,-72.92,45.57,1998-06-20,3
,7027361,-72.92,45.57,1998-07-14,3
,7027361,-72.92,45.57,1999-06-12,3
,7027361,-72.92,45.57,1999-06-22,3
,7027361,-72.92,45.57,1999-07-15,3
,7027361,-72.92,45.57,1999-09-01,5
,7027361,-72.92,45.57,2001-06-13,4
,7027361,-72.92,45.57,2001-08-05,5
,7027361,-72.92,45.57,2002-07-01,4
,7027361,-72.92,45.57,2002-08-11,6
,7027361,-72.92,45.57,2002-09-08,3
,7027361,-72.92,45.57,2003-06-23,4
,7027361,-72.92,45.57,2003-07-03,4
,7027361,-72.92,45.57,2005-06-09,5
,7027361,-72.92,45.57,2005-07-10,3
,7027361,-72.92,45.57,2009-08-14,5
,7027361,-72.92,45.57,2010-05-23,4
,7027361,-72.92,45.57,2010-07-04,6
,7027361,-72.92,45.57,2010-08-29,6
,7027361,-72.92,45.57,2011-07-20,4
,7027361,-72.92,45.57,2012-07-12,4
,7027361,-72.92,45.57,2015-08-18,3
,7027361,-72.92,45.57,2016-06-18,3
,7027361,-72.92,45.57,2017-09-24,4
,7027361,-72.92,45.57,2018-06-30,6
,7027361,-72.92,45.57,2019-07-03,3
,7027361,-72.92,45.57,2020-05-26,4
,7027361,-72.92,45.57,2020-06-17,7
,7027361,-72.92,45.57,2020-07-02,3
,7027361,-72.92,45.57,2021-06-06,3
,7027361,-72.92,45.57,2021-06-27,3
,7027361,-72.92,45.57,2021-08-10,4
,7027361,-72.92,45.57,2021-08-20,3
,7027361,-72.92,45.57,2021-08-24,3
,7027361,-72.92,45.57,2022-05-12,3
,7017380,-73.58,45.95,1990-07-26,5
,7017380,-73.58,45.95,1991-06-18,3
,7017380,-73.58,45.95,1991-06-25,4
,7017380,-73.58,45.95,1991-07-18,3
,7017380,-73.58,45.95,1991-08-13,3
,7017380,-73.58,45.95,1992-05-21,3
,7017380,-73.58,45.95,1993-08-25,3
,7017380,-73.58,45.95,1994-06-16,3
,7017380,-73.58,45.95,1995-06-23,3
,7017380,-73.58,45.95,1995-06-28,4
,7017380,-73.58,45.95,1995-07-04,3
,7017380,-73.58,45.95,1995-07-12,3
,7017380,-73.58,45.95,1995-08-15,3
,7017380,-73.58,45.95,1996-08-05,3
,7017380,-73.58,45.95,1997-06-09,3
,7017380,-73.58,45.95,1997-06-28,5
,7017380,-73.58,45.95,1998-06-20,3
,7017380,-73.58,45.95,1998-07-14,3
,7017380,-73.58,45.95,1999-06-21,4
,7017380,-73.58,45.95,1999-07-15,3
,7017380,-73.58,45.95,1999-07-27,4
,7017380,-73.58,45.95,1999-08-24,3
,7017380,-73.58,45.95,1999-09-01,5
,7017380,-73.58,45.95,2001-05-01,3
,7017380,-73.58,45.95,2001-06-13,4
,7017380,-73.58,45.95,2001-06-25,3
,7017380,-73.58,45.95,2001-08-03,8
,7017380,-73.58,45.95,2002-07-02,3
,7017380,-73.58,45.95,2002-07-29,4
,7017380,-73.58,45.95,2002-08-12,7
,7017380,-73.58,45.95,2002-09-08,3
,7017380,-73.58,45.95,2003-06-24,3
,7017380,-73.58,45.95,2003-08-12,3
,7017380,-73.58,45.95,2003-08-19,3
,7017380,-73.58,45.95,2009-08-14,4
,7017380,-73.58,45.95,2010-05-24,3
,7017380,-73.58,45.95,2010-07-03,7
,7017380,-73.58,45.95,2013-07-13,7
,7017380,-73.58,45.95,2016-06-18,3
,7017380,-73.58,45.95,2017-09-24,3
,7017386,-73.88,45.73,1990-07-26,5
,7017386,-73.88,45.73,1998-06-20,3
,7017386,-73.88,45.73,1998-07-14,3
,7017386,-73.88,45.73,1999-06-11,3
,7017386,-73.88,45.73,1999-09-01,5
,7017386,-73.88,45.73,2001-06-14,3
,7017386,-73.88,45.73,2001-06-25,3
,7017386,-73.88,45.73,2001-08-06,4
,7017386,-73.88,45.73,2002-07-02,3
,7017386,-73.88,45.73,2002-08-11,4
,7017386,-73.88,45.73,2002-08-16,3
,7017386,-73.88,45.73,2003-06-20,7
,7017386,-73.88,45.73,2005-09-12,3
,7017386,-73.88,45.73,2007-07-31,4
,7047396,-70.92,46.92,1990-07-28,3
,7047396,-70.92,46.92,1991-06-26,3
,7057395,-67.12,48.88,2005-07-17,3
,7037400,-74.05,45.8,1991-06-26,3
,7037400,-74.05,45.8,1994-06-16,3
,7037400,-74.05,45.8,1995-08-15,3
,7037400,-74.05,45.8,1996-08-05,3
,7037400,-74.05,45.8,1997-06-09,3
,7037400,-74.05,45.8,1997-06-29,3
,7037400,-74.05,45.8,1997-08-08,3
,7037400,-74.05,45.8,1998-07-14,3
,7037400,-74.05,45.8,1999-09-01,5
,7037400,-74.05,45.8,2001-06-13,4
,7037400,-74.05,45.8,2001-06-25,3
,7037400,-74.05,45.8,2001-07-22,3
,7037400,-74.05,45.8,2001-08-03,7
,7037400,-74.05,45.8,2001-09-07,3
,7037400,-74.05,45.8,2002-07-01,4
,7037400,-74.05,45.8,2002-09-08,3
,7037400,-74.05,45.8,2003-06-22,5
,7037400,-74.05,45.8,2005-06-10,4
,7037400,-74.05,45.8,2005-07-10,3
,7037400,-74.05,45.8,2008-07-07,3
,7037400,-74.05,45.8,2010-05-24,3
,7037400,-74.05,45.8,2010-07-04,5
,7037400,-74.05,45.8,2010-08-30,3
,7037400,-74.05,45.8,2017-09-24,4
,7037400,-74.05,45.8,2018-06-29,7
,7037400,-74.05,45.8,2020-06-17,7
,7037400,-74.05,45.8,2020-07-01,4
,7037400,-74.05,45.8,2021-06-06,3
,7037400,-74.05,45.8,2021-08-20,3
,7037400,-74.05,45.8,2021-08-24,3
,7017422,-72.68,46.92,1990-07-26,5
,7017422,-72.68,46.92,1990-08-23,4
,7017422,-72.68,46.92,1991-06-18,3
,7017422,-72.68,46.92,1991-06-26,3
,7017422,-72.68,46.92,1991-07-18,3
,7017422,-72.68,46.92,1991-08-12,3
,7017422,-72.68,46.92,1992-05-21,3
,7017422,-72.68,46.92,1993-07-06,6
,7017422,-72.68,46.92,1993-08-25,4
,7067460,-71.52,48.67,1990-07-27,4
,7027516,-70.68,45.75,1993-07-06,3
,7027516,-70.68,45.75,1994-06-16,3
,7027516,-70.68,45.75,1995-07-05,3
,7027516,-70.68,45.75,2002-09-08,3
,7027516,-70.68,45.75,2003-06-24,4
,7027516,-70.68,45.75,2009-08-16,3
,7027516,-70.68,45.75,2010-07-05,4
,7027516,-70.68,45.75,2012-07-13,3
,7027516,-70.68,45.75,2018-07-01,5
,7027516,-70.68,45.75,2020-05-26,4
,7027516,-70.68,45.75,2020-06-18,6
,7027516,-70.68,45.75,2021-08-24,3
,7027520,-71.5,45.2,2002-08-13,4
,7027520,-71.5,45.2,2002-09-08,3
,7027520,-71.5,45.2,2020-06-20,4
,7017555,-72.93,46.58,1990-07-27,3
,7017555,-72.93,46.58,1991-06-26,3
,7017555,-72.93,46.58,1992-05-21,3
,7077570,-73.92,46.68,1990-07-28,3
,7077570,-73.92,46.68,1994-06-16,3
,7077570,-73.92,46.68,1995-06-23,3
,7077570,-73.92,46.68,1996-08-05,3
,7077570,-73.92,46.68,1997-08-08,3
,7077570,-73.92,46.68,1998-07-14,3
,7077570,-73.92,46.68,1999-09-02,4
,7077570,-73.92,46.68,2001-06-14,3
,7077570,-73.92,46.68,2002-07-01,3
,7077570,-73.92,46.68,2002-08-12,3
,7077570,-73.92,46.68,2002-09-08,3
,7077570,-73.92,46.68,2003-06-22,5
,7077570,-73.92,46.68,2005-07-10,3
,7077570,-73.92,46.68,2010-05-24,3
,7077570,-73.92,46.68,2010-07-03,6
,7077570,-73.92,46.68,2010-08-30,3
,7077570,-73.92,46.68,2012-07-13,3
,7077570,-73.92,46.68,2020-06-18,6
,7077570,-73.92,46.68,2021-06-06,3
,7017585,-72.43,46.53,1990-07-27,4
,7017585,-72.43,46.53,1991-06-26,3
,7017585,-72.43,46.53,1992-05-21,3
,7017585,-72.43,46.53,1993-07-06,6
,7017585,-72.43,46.53,1993-08-25,3
,7017585,-72.43,46.53,1994-06-16,3
,7017585,-72.43,46.53,1995-06-23,3
,7017585,-72.43,46.53,1996-08-05,3
,7017585,-72.43,46.53,1997-06-28,5
,7017585,-72.43,46.53,1997-08-08,3
,7017585,-72.43,46.53,1998-06-20,4
,7017585,-72.43,46.53,1998-07-14,3
,7017585,-72.43,46.53,1999-06-22,3
,7017585,-72.43,46.53,1999-09-02,4
,7017585,-72.43,46.53,2001-06-14,3
,7017585,-72.43,46.53,2001-06-25,3
,7017585,-72.43,46.53,2001-07-31,3
,7017585,-72.43,46.53,2002-06-30,5
,7017585,-72.43,46.53,2002-08-11,8
,7017585,-72.43,46.53,2002-09-08,3
,7017585,-72.43,46.53,2003-06-21,7
,7017585,-72.43,46.53,2005-06-10,4
,7017585,-72.43,46.53,2009-08-14,4
,7017585,-72.43,46.53,2010-05-24,3
,7017585,-72.43,46.53,2010-07-05,8
,7017585,-72.43,46.53,2010-08-29,4
,7017585,-72.43,46.53,2011-07-20,4
,7017585,-72.43,46.53,2012-07-12,4
,7017585,-72.43,46.53,2013-07-14,4
,7017585,-72.43,46.53,2017-09-24,3
,7017585,-72.43,46.53,2018-07-02,4
,7017585,-72.43,46.53,2020-05-26,4
,7017585,-72.43,46.53,2020-06-17,7
,7017585,-72.43,46.53,2020-07-07,4
,7017585,-72.43,46.53,2021-08-20,3
,7017585,-72.43,46.53,2021-08-24,3
,7027588,-72.62,45.73,1990-07-28,3
,7027588,-72.62,45.73,1994-06-16,3
,7027588,-72.62,45.73,1995-06-23,3
,7027588,-72.62,45.73,1996-08-05,3
,7027588,-72.62,45.73,1997-06-09,3
,7027588,-72.62,45.73,1997-06-29,3
,7027588,-72.62,45.73,1998-07-14,3
,7027588,-72.62,45.73,1999-06-11,3
,7027588,-72.62,45.73,1999-06-22,3
,7027588,-72.62,45.73,1999-09-02,4
,7027588,-72.62,45.73,2001-08-07,3
,7027588,-72.62,45.73,2002-07-01,4
,7027588,-72.62,45.73,2002-08-12,3
,7027588,-72.62,45.73,2002-09-08,3
,7027588,-72.62,45.73,2003-06-23,4
,7027588,-72.62,45.73,2005-06-11,3
,7027588,-72.62,45.73,2005-07-10,3
,7027588,-72.62,45.73,2006-07-14,4
,7027588,-72.62,45.73,2009-08-14,5
,7027588,-72.62,45.73,2010-05-24,3
,7027588,-72.62,45.73,2010-07-05,5
,7027588,-72.62,45.73,2010-08-30,5
,7027588,-72.62,45.73,2011-07-21,3
,7027588,-72.62,45.73,2012-07-12,4
,7027588,-72.62,45.73,2012-08-02,4
,7027588,-72.62,45.73,2013-07-14,4
,7027588,-72.62,45.73,2015-08-17,3
,7027588,-72.62,45.73,2017-09-24,3
,7027588,-72.62,45.73,2018-06-30,6
,7027588,-72.62,45.73,2020-05-26,4
,7027588,-72.62,45.73,2020-06-19,5
,7057600,-69.78,46.97,1990-07-28,3
,7017640,-73.02,46.42,1990-07-27,4
,7027656,-71.22,46.25,1994-06-16,3
,7027656,-71.22,46.25,2002-08-12,3
,7027656,-71.22,46.25,2003-06-24,4
,7027656,-71.22,46.25,2010-07-05,5
,7027656,-71.22,46.25,2020-06-18,6
,7017657,-74.2,45.55,1990-07-26,5
,7067658,-72.42,48.62,1991-07-18,3
,7067658,-72.42,48.62,1993-08-25,3
,7067658,-72.42,48.62,1995-06-23,3
,7067658,-72.42,48.62,1995-07-05,3
,7067658,-72.42,48.62,1995-08-09,3
,7067658,-72.42,48.62,1995-08-19,3
,7067658,-72.42,48.62,1996-08-06,3
,7067658,-72.42,48.62,1999-06-11,3
,7067658,-72.42,48.62,2002-06-30,4
,7067658,-72.42,48.62,2002-08-11,6
,7067658,-72.42,48.62,2003-06-21,4
,7067658,-72.42,48.62,2005-07-09,3
,7067658,-72.42,48.62,2005-07-16,4
,7067658,-72.42,48.62,2007-07-25,3
,7067658,-72.42,48.62,2009-08-13,3
,7067658,-72.42,48.62,2010-05-23,3
,7067658,-72.42,48.62,2010-07-06,3
,7067658,-72.42,48.62,2010-08-29,4
,7067658,-72.42,48.62,2014-06-28,5
,7067658,-72.42,48.62,2014-08-24,3
,7067658,-72.42,48.62,2016-06-18,3
,7067658,-72.42,48.62,2018-07-02,4
,7067658,-72.42,48.62,2019-07-26,5
,7067658,-72.42,48.62,2020-06-16,4
,7067658,-72.42,48.62,2020-06-21,3
,7067658,-72.42,48.62,2021-08-10,4
,7067658,-72.42,48.62,2021-08-16,3
,7027660,-70.5,46.22,1993-07-06,3
,7027660,-70.5,46.22,1994-06-16,3
,7027660,-70.5,46.22,1999-09-03,3
,7027660,-70.5,46.22,2002-07-02,3
,7027660,-70.5,46.22,2002-08-12,3
,7027660,-70.5,46.22,2003-06-24,4
,7027660,-70.5,46.22,2010-07-05,5
,7027660,-70.5,46.22,2010-08-29,3
,7027660,-70.5,46.22,2013-07-13,5
,7027660,-70.5,46.22,2018-07-01,5
,7027660,-70.5,46.22,2020-05-26,4
,7027660,-70.5,46.22,2020-06-17,7
,7027660,-70.5,46.22,2021-08-24,3
,7027690,-73.6,45.28,1990-07-28,3
,7027690,-73.6,45.28,1991-07-17,4
,7057692,-67.38,48.68,1990-07-29,3
,7027725,-70.95,45.77,1994-06-16,3
,7027725,-70.95,45.77,2002-09-08,3
,7027725,-70.95,45.77,2003-06-24,4
,7027725,-70.95,45.77,2010-07-05,5
,7027733,-71.05,46.33,2010-07-05,5
,7027733,-71.05,46.33,2012-07-13,3
,7027733,-71.05,46.33,2020-06-21,3
,7027750,-70.48,45.93,1993-07-06,3
,7027750,-70.48,45.93,1994-06-16,3
,7027750,-70.48,45.93,1995-07-05,3
,7027750,-70.48,45.93,2002-09-08,3
,7027750,-70.48,45.93,2003-06-24,4
,7027750,-70.48,45.93,2010-07-05,4
,7027750,-70.48,45.93,2013-07-15,3
,7017757,-72.8,46.37,1990-07-27,4
,7047770,-70.55,47.57,1990-07-28,3
,7047770,-70.55,47.57,1992-05-21,3
,7047770,-70.55,47.57,1995-08-08,4
,7047770,-70.55,47.57,2001-08-05,5
,7027772,-72.67,45.57,1990-07-26,5
,7027772,-72.67,45.57,1993-07-06,4
,7027783,-72.33,46.17,1990-07-27,4
,7027783,-72.33,46.17,1991-06-26,3
,7027783,-72.33,46.17,1993-07-09,3
,7027783,-72.33,46.17,1994-06-16,3
,7027783,-72.33,46.17,1995-07-05,3
,7027783,-72.33,46.17,1997-06-29,4
,7027783,-72.33,46.17,1999-05-30,3
,7027783,-72.33,46.17,2001-06-14,3
,7027783,-72.33,46.17,2002-07-01,4
,7027783,-72.33,46.17,2002-08-12,3
,7027783,-72.33,46.17,2002-09-08,3
,7027783,-72.33,46.17,2003-06-22,5
,7027783,-72.33,46.17,2005-06-10,4
,7027783,-72.33,46.17,2005-07-10,3
,7027783,-72.33,46.17,2009-08-14,5
,7027783,-72.33,46.17,2010-07-05,5
,7027783,-72.33,46.17,2010-08-30,3
,7027783,-72.33,46.17,2011-07-20,3
,7027783,-72.33,46.17,2012-07-12,4
,7027783,-72.33,46.17,2017-09-24,4
,7017786,-73.87,46.62,1990-07-27,4
,7017786,-73.87,46.62,1991-07-18,3
,7027787,-72.58,46.07,1990-07-28,3
,7027787,-72.58,46.07,1990-08-03,3
,7027787,-72.58,46.07,1991-06-26,3
,7027787,-72.58,46.07,1991-07-18,3
,7027787,-72.58,46.07,1992-05-21,3
,7027787,-72.58,46.07,1993-07-06,6
,702FQLF,-74.29,45.12,1999-06-11,3
,702FQLF,-74.29,45.12,1999-09-02,4
,702FQLF,-74.29,45.12,2001-06-14,3
,702FQLF,-74.29,45.12,2001-07-22,3
,702FQLF,-74.29,45.12,2001-08-01,3
,702FQLF,-74.29,45.12,2001-08-05,5
,702FQLF,-74.29,45.12,2001-09-07,3
,702FQLF,-74.29,45.12,2002-07-01,4
,702FQLF,-74.29,45.12,2002-08-11,4
,702FQLF,-74.29,45.12,2002-09-07,4
,702FQLF,-74.29,45.12,2003-06-23,4
,702FQLF,-74.29,45.12,2003-07-03,4
,702FQLF,-74.29,45.12,2005-06-09,5
,702FQLF,-74.29,45.12,2005-06-24,5
,702FQLF,-74.29,45.12,2005-07-10,3
,702FQLF,-74.29,45.12,2005-08-08,3
,702FQLF,-74.29,45.12,2007-07-25,3
,702FQLF,-74.29,45.12,2007-07-31,4
,702FQLF,-74.29,45.12,2008-06-07,4
,702FQLF,-74.29,45.12,2009-08-13,6
,702FQLF,-74.29,45.12,2010-05-24,3
,702FQLF,-74.29,45.12,2010-07-04,6
,702FQLF,-74.29,45.12,2010-08-30,5
,702FQLF,-74.29,45.12,2011-07-02,4
,702FQLF,-74.29,45.12,2011-07-15,3
,702FQLF,-74.29,45.12,2011-07-20,4
,702FQLF,-74.29,45.12,2011-08-05,3
,702FQLF,-74.29,45.12,2012-07-12,3
,702FQLF,-74.29,45.12,2012-07-29,3
,702FQLF,-74.29,45.12,2013-07-14,6
,702FQLF,-74.29,45.12,2014-06-28,5
,702FQLF,-74.29,45.12,2015-07-27,3
,702FQLF,-74.29,45.12,2015-08-15,6
,702FQLF,-74.29,45.12,2016-06-18,3
,702FQLF,-74.29,45.12,2016-08-03,3
,702FQLF,-74.29,45.12,2016-08-09,3
,702FQLF,-74.29,45.12,2017-09-24,4
,702FQLF,-74.29,45.12,2018-05-30,3
,702FQLF,-74.29,45.12,2018-06-29,7
,702FQLF,-74.29,45.12,2019-07-02,4
,702FQLF,-74.29,45.12,2019-07-09,3
,702FQLF,-74.29,45.12,2019-07-19,3
,702FQLF,-74.29,45.12,2020-06-17,7
,702FQLF,-74.29,45.12,2020-07-02,9
,702FQLF,-74.29,45.12,2020-07-24,4
,702FQLF,-74.29,45.12,2021-05-19,3
,702FQLF,-74.29,45.12,2021-08-09,3
,702FQLF,-74.29,45.12,2021-08-20,7
,702FQLF,-74.29,45.12,2022-05-12,3
,703GDKB,-74.56,46.08,1997-08-08,3
,703GDKB,-74.56,46.08,1998-06-20,3
,703GDKB,-74.56,46.08,1998-07-14,3
,703GDKB,-74.56,46.08,1999-09-02,3
,703GDKB,-74.56,46.08,2001-08-07,3
,703GDKB,-74.56,46.08,2002-07-01,3
,703GDKB,-74.56,46.08,2002-08-12,3
,703GDKB,-74.56,46.08,2002-09-07,4
,703GDKB,-74.56,46.08,2003-06-22,5
,703GDKB,-74.56,46.08,2005-07-10,3
,703GDKB,-74.56,46.08,2009-06-23,3
,703GDKB,-74.56,46.08,2010-07-04,5
,703GDKB,-74.56,46.08,2010-08-29,4
,703GDKB,-74.56,46.08,2011-07-20,4
,703GDKB,-74.56,46.08,2012-07-12,4
,703GDKB,-74.56,46.08,2013-07-14,4
,703GDKB,-74.56,46.08,2016-06-18,3
,703GDKB,-74.56,46.08,2017-09-24,3
,703GDKB,-74.56,46.08,2018-06-30,6
,703GDKB,-74.56,46.08,2021-06-06,3
,703GDKB,-74.56,46.08,2021-08-24,3
,703GDKB,-74.56,46.08,2022-05-11,4
,7046837,-70.92,47.03,1991-07-18,3
,7046837,-70.92,47.03,1991-08-07,3
,7026839,-73.93,45.43,1990-07-26,5
,7026839,-73.93,45.43,1991-07-18,4
,7026839,-73.93,45.43,1992-05-21,3
,7016840,-72.23,46.58,1990-07-27,4
,7016840,-72.23,46.58,1991-07-18,3
,7016840,-72.23,46.58,1993-07-09,3
,7016840,-72.23,46.58,1996-08-05,3
,7016840,-72.23,46.58,1997-06-29,4
,7016840,-72.23,46.58,1998-08-07,3
,7016840,-72.23,46.58,1999-09-02,4
,7016840,-72.23,46.58,2002-07-01,4
,7016840,-72.23,46.58,2002-08-12,3
,7016840,-72.23,46.58,2002-09-08,3
,7016840,-72.23,46.58,2003-06-22,6
,7016840,-72.23,46.58,2005-07-10,3
,7016840,-72.23,46.58,2009-08-14,4
,7016840,-72.23,46.58,2010-05-24,3
,7016840,-72.23,46.58,2010-07-05,4
,7016840,-72.23,46.58,2010-08-30,3
,7016840,-72.23,46.58,2011-07-21,3
,7016840,-72.23,46.58,2012-06-20,3
,7016840,-72.23,46.58,2012-07-13,3
,7016840,-72.23,46.58,2013-07-14,4
,7016840,-72.23,46.58,2017-09-24,3
,7016840,-72.23,46.58,2018-07-02,4
,7016840,-72.23,46.58,2018-08-12,3
,7016840,-72.23,46.58,2020-05-26,4
,7016840,-72.23,46.58,2020-06-17,7
,7016840,-72.23,46.58,2021-08-20,3
,7016840,-72.23,46.58,2021-08-24,3
,7036855,-75.33,46.85,1990-07-27,4
,7036855,-75.33,46.85,1991-07-18,3
,7036855,-75.33,46.85,1994-06-16,3
,7036855,-75.33,46.85,1995-06-23,3
,7036855,-75.33,46.85,1995-08-15,3
,7036855,-75.33,46.85,2002-06-30,4
,7036855,-75.33,46.85,2002-08-12,3
,7036855,-75.33,46.85,2003-06-22,5
,7036855,-75.33,46.85,2005-07-09,5
,7036855,-75.33,46.85,2005-07-15,5
,7036855,-75.33,46.85,2005-08-02,3
,7036855,-75.33,46.85,2005-08-07,3
,7036855,-75.33,46.85,2006-05-29,3
,7036855,-75.33,46.85,2007-07-25,3
,7036855,-75.33,46.85,2010-07-03,6
,7036855,-75.33,46.85,2010-08-30,3
,7036855,-75.33,46.85,2018-07-01,5
,7036855,-75.33,46.85,2020-06-18,4
,7036855,-75.33,46.85,2021-06-06,3
,7036855,-75.33,46.85,2021-08-20,3
,7036855,-75.33,46.85,2022-05-12,3
,7016902,-73.6,46.2,1990-07-27,4
,7016902,-73.6,46.2,1991-06-26,3
,7016902,-73.6,46.2,1991-07-18,3
,7016902,-73.6,46.2,1994-06-16,3
,7016902,-73.6,46.2,1995-06-23,3
,7016902,-73.6,46.2,1997-06-29,3
,7016902,-73.6,46.2,1998-07-14,3
,7016902,-73.6,46.2,1999-09-02,3
,7016902,-73.6,46.2,2001-06-14,3
,7016902,-73.6,46.2,2001-06-25,3
,7016902,-73.6,46.2,2001-08-07,3
,7016902,-73.6,46.2,2002-07-01,3
,7016902,-73.6,46.2,2002-08-11,4
,7016902,-73.6,46.2,2002-09-08,3
,7016902,-73.6,46.2,2003-06-22,5
,7016902,-73.6,46.2,2005-06-10,4
